tt0498348,Glass House: The Good Mother,"One year after losing their son David, Eve Goode and her husband Raymond Goode adopt the orphan Ethan Snow (and his teenager sister Abby Snow and bring them to their mansion nearby a lake. Abby faces difficulties of adaptation in her new home, and she confronts Eve, who proves to be deranged and unstable. When Ethan gets sick, Abby tries to contact their friend, detective Ben Koch, and she realizes that her brother and she are trapped in the house.",0
tt0462329,The Hard Corps,An Army veteran assembles a team of bodyguards to protect a former boxer. Complications arise when the boxer suspects his sister may be romantically involved with the bodyguard.,0
tt0498116,Madame Irma,"Francis, who is in his forties, manages the French subsidiary of an American high-tech company. But the shareholders suddenly decide to close it. Depressed by the idea of being unemployed and the prospect of losing his second wife, Francis decides to consult a fortune-teller. The experience is a real eye-opener for him and the start of a new career: He pretends to be a fortune teller himself and turns into Madame Irma. How to explain that to his wife Clotilde?",0
tt0783238,The Dead Girl,The clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect.,0
tt0477072,The Prince & Me 2: The Royal Wedding,"With just weeks before their royal wedding, Paige and Edvard find their relationship and the Danish monarchy in jeopardy when an old law is brought to light, stating that an unmarried heir to the throne may marry only a woman of noble blood or else he must relinquish his crown.",0
tt0412637,Delirious,"Les, a small-time celebrity photographer desperate to make it big, befriends Toby, a homeless young man with no direction except a vague desire to become an actor. When by chance Toby becomes romantically involved with K'Harma Leeds, the hottest pop star of the moment, Les grows jealous and plots revenge.",0
tt0415778,End Game,"A Secret Service agent and an investigative reporter try to find out who assassinated the US President. The film was originally intended for cinema, but ended up going directly to DVD.",0
tt0284363,Obsluhoval jsem anglickÃ©ho krÃ¡le,"Jan DÃ­tÄ› has been released from a Czech prison just before the very end of his 15-year sentence. Settling in a town near the border, he occupies his time with rebuilding a deserted house, and recalling his past. His main wish in life was to be a millionaire. Jan begins his career as a frankfurter vendor, and slowly learns the power of money and the influence it exerts over people.",0
tt1506448,Peiru Kokun,"In the far future when the continuity of the history has been lost, humans live in an ever more deteriorating completely artificial and enclosed world. The sea and the sky have disappeared, and the only window to ""living"" scenery exists in the records from the past, excavated in the relic.The Bureau of Record Excavation is an organization responsible for this task. Ura works for the 92nd office of the bureau. He is absorbed by the restoration of various records and fascinated by world of the past. Riko keeps a little distance to watch him, but averts her eyes from the records, believing that sometimes people just want things to stay the same.Everyone in this world knows that to know the past means to know the misery of this world, the present reality. But one day, Ura restores a strange video...",0
tt0795176,Planet Earth,"A documentary miniseries described by its makers as ""the definitive look at the diversity of our planet"". Each 50 minute episode features a global overview of a different biome or habitat on Earth (Polar, Mountain, Cave, Desert, Plains, Fresh Water, Seas, Ocean, Forest), followed by a ten-minute featurette which takes a behind-the-scenes look at the challenges of filming the episode.",0
tt0760187,The Tripper,A Ronald Reagan-obsessed serial killer targets a bunch of hippies who are heading to a weekend-long concert.,0
tt0454970,Turistas,A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.,0
tt0473514,Mulberry Street,"A mysterious virus, carried by mutant rats, creates pandemonium in New York City in which rat-bite victims turn into homicidal rat-mutants. This movie centers on six tenants of a small apartment complex on the Lower East Side Mulberry Street as they fight to survive the night against the rats and rapidly multiplying cannibal mutants.",0
tt0460812,Griffin & Phoenix,A terminally ill man falls in love with a woman who has a secret that threatens their time spent together.,0
tt0433883,The Black Hole,"It's 2 A.M. in St. Louis when a routine scientific experiment goes terribly wrong and an explosion shakes the city. A scientific team investigates, clashing with an intergalactic, voltage-devouring creature that vaporizes them.",0
tt0383353,Evil Aliens,"The sensationalist reporter Michelle Fox presents the TV show Weird World, with phony matters about UFOS and aliens. When she hears about Cat, a young woman that claims that have been abducted with her boyfriend and become pregnant by aliens, she convinces her chief to travel with a team to the remote Welsh island of Scalled to interview Cat. She invites the cameraman Ricky Anderson with his sound technician partner; the nerd expert in ""ufology"" and ""ley lines"" Gavin Gorman; the actress Candy Vixen and an obscure gay actor to prepare the matter. They get a van and wait for the low tide to reach the island, and when they find evidences that aliens are really landed in the location, the ambitious Michelle decides to film her way to fame and wealth.",0
tt0432402,Factory Girl,"In the mid-1960s, wealthy debutant Edie Sedgwick meets artist Andy Warhol. She joins Warhol's famous Factory and becomes his muse. Although she seems to have it all, Edie cannot have the love she craves from Andy, and she has an affair with a charismatic musician, who pushes her to seek independence from the artist and the milieu.",0
tt0478337,"Zidane, un portrait du 21e siÃ¨cle","Halfway between a sports documentary and an conceptual art installation, ""Zidane"" consists in a full-length soccer game (Real Madrid vs. Villareal, April 23, 2005) entirely filmed from the perspective of soccer superstar Zinedine Zidane.",0
tt0375785,Gray Matters,"Sam and Gray are such a well-matched pair that it is difficult to believe they are brother and sister rather than husband and wife. They both share a love of 1940s movies and dancing, and when they meet Charlie, they have something else in common: They both fall in love with her. Sam must deal with unexpected feelings of jealousy, while Gray struggles to come to terms with her sexual orientation.",0
tt0800226,Superman: Brainiac Attacks,"Embittered by Superman's heroic successes and soaring popularity, Lex Luthor forms a dangerous alliance with the powerful computer/villain Brainiac. Using advanced weaponry and a special strain of Kryptonite harvested from the far reaches of outer space, Luthor specifically redesigns Brainiac to defeat the Man of Steel.",0
