id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
17182,tt0116260,0.506901,20000000,0,Eye for an Eye,Sally Field|Kiefer Sutherland|Ed Harris|Beverly D'Angelo|Charlayne Woodard,,John Schlesinger,What do you do when justice fails?,rape|gun|self-defense|grieving parents,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",101,Drama|Thriller,Paramount Pictures,1/12/96,28,6.1,1996,27804334.779205,0
29748,tt0065073,0.490192,0,0,Taste the Blood of Dracula,Christopher Lee|Geoffrey Keen|Gwen Watford|Linda Hayden|Peter Sallis,,Peter Sasdy,DRINK A PINT OF BLOOD A DAY,vampire|dracula|resurrection|hammer horror,"Three elderly distinguished gentlemen are searching for some excitement in their boring borgoueis lives and gets in contact with one of count Dracula's servants. In a nightly ceremony they restore the count back to life. The three men killed Dracula's servant and as a revenge, the count makes sure that the gentlemen are killed one by one by their own sons.",95,Horror,Hammer Film Productions,5/7/70,13,6.4,1970,0,0
60270,tt1684925,0.12369,0,0,Wish You Were Here,Joel Edgerton|Teresa Palmer|Felicity Price|Antony Starr|Nicholas Cassim,,Kieran Darcy-Smith,Four Went. Three came back. Only one of them knows what happened.,holiday|cambodia|tourist|market|pregnant wife,"Four friends lose themselves in a carefree South-East Asian holiday. Only three come back. Dave and Alice return home to their young family desperate for answers about Jeremy's mysterious disappearance. When Alice's sister Steph returns not long after, a nasty secret is revealed about the night her boyfriend went missing. But it is only the first of many. Who amongst them knows what happened on that fateful night when they were dancing under a full moon in Cambodia?",93,Drama|Comedy|Thriller|Mystery|Romance,Entertainment One|Hopscotch Films,4/26/12,16,5.2,2012,0,0
64202,tt0231237,0.096582,0,0,Batman Beyond: The Movie,Will Friedle|Kevin Conroy|Michael Ansara|Linda Hamilton|Sherman Howard,,Curt Geda|Dan Riba|Yukio Suzuki|Butch Lukic,"A New Hero, For A New Era",cyberpunk|super powers,"Fueled by remorse and vengeance, a high schooler named Terry McGinnis revives the role of Batman. Under supervision of an elderly Bruce Wayne, he fights crime in a harsh futuristic Gotham.",132,Animation|Action|Family,DC Comics|Warner Bros. Family Entertainment,1/10/99,24,6.4,1999,0,0
109424,tt1535109,1.40572,55000000,95000000,Captain Phillips,Tom Hanks|Catherine Keener|Max Martini|Chris Mulkey|Yul Vazquez,http://www.captainphillipsmovie.com,Paul Greengrass,Out here survival is everything.,ship|hijacking|somalia|fisherman|blood,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",134,Action|Drama|Thriller,Columbia Pictures,10/10/13,1729,7.7,2013,51481834.4007233,88923168.5103403
16052,tt0120094,0.46602,20000000,60000000,Selena,Jennifer Lopez|Edward James Olmos|Constance Marie|Jon Seda|Lupe Ontiveros,,Gregory Nava,Discover the true story of one of America's brightest stars... that faded too soon.,musical|tejano|elopement|bustier|fan club,"In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",127,Documentary|Drama,Warner Bros. Pictures,3/21/97,82,6.9,1997,27169206.4214419,81507619.2643258
182228,tt2538128,0.265782,500000,0,100 Degrees Below Zero,John Rhys-Davies|Jeff Fahey|Marc McKevitt Ewins|Judit Fekete|Andray Johnson,,R.D. Braunstein,Cold as Hell,europe|iceland|escape|disaster film|volcanic ash,"After freak climate and weather events destroy the world around them, a group of rogue scientists attempt to reverse the deadly new ice age.",88,Action|Science Fiction,The Asylum|The Global Asylum|Next Station Productions|The Institution,3/29/13,10,3.7,2013,468016.676370212,0
26820,tt1185431,0.284095,0,2479538,My One and Only,RenÃ©e Zellweger|Logan Lerman|Kevin Bacon|Troy Garity|David Koechner,http://www.myoneandonly.com,Richard Loncraine,,film producer|saint louis|road trip|independent film|movie studio,"A mother takes her two sons on an unusual road trip from New York. Pittsburgh, St. Louis and eventually Hollywood in her quest to find a man to take care of them all.",108,Comedy|Drama,Herrick Entertainment,8/21/09,25,6,2009,0,2520203.49962931
10217,tt0120255,0.511529,5000000,3263585,The Sweet Hereafter,Ian Holm|Caerthan Banks|Sarah Polley|Tom McCamus|Gabrielle Rose,,Atom Egoyan,Sometimes courage comes from the most surprising places.,canada|suffering|village|paralysis|independent film,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",112,Drama,Fine Line Features,5/14/97,41,6.4,1997,6792301.60536048,4433450.72694607
2119,tt0099371,1.0198,60000000,157920733,Days of Thunder,Tom Cruise|Robert Duvall|Nicole Kidman|Randy Quaid|Cary Elwes,,Tony Scott,You can't stop the thunder.,stock-car-race|daytona|car crash,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",107,Adventure,Paramount Pictures|Don Simpson/Jerry Bruckheimer Films,6/27/90,198,5.8,1990,100133912.418874,263553680.789108
181886,tt2316411,1.026924,0,3396726,Enemy,Jake Gyllenhaal|MÃ©lanie Laurent|Sarah Gadon|Isabella Rossellini|Joshua Peace,http://enemy-movie.com,Denis Villeneuve,You can't escape yourself,doppelganger|spiders,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,91,Thriller|Mystery,Rhombus Media|Roxbury Pictures|micro_scope|Mecanismo Films|A24,3/14/14,629,6.6,2014,0,3128693.92052273
25154,tt0913413,0.246935,0,0,The Marc Pease Experience,Ben Stiller|Anna Kendrick|Jason Schwartzman|Jay Paulson|Cullen Moss,,Todd Louiso,Hold your applause.,,"Former high school musical star, Marc Pease, finds himself still living in the past, eight years after graduating.",84,Comedy,Paramount Vantage,8/21/09,10,4.5,2009,0,0
49051,tt0903624,4.218933,250000000,1017003568,The Hobbit: An Unexpected Journey,Ian McKellen|Martin Freeman|Richard Armitage|Andy Serkis|Cate Blanchett,http://www.thehobbit.com/,Peter Jackson,From the smallest beginnings come the greatest legends.,riddle|elves|dwarves|orcs|middle-earth (tolkien),"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",169,Adventure|Fantasy|Action,WingNut Films|New Line Cinema|Metro-Goldwyn-Mayer (MGM),11/26/12,6417,6.9,2012,237436070.338061,965893322.82283
14285,tt0096257,0.211124,0,0,The Thin Blue Line,Randall Adams|David Harris|Gus Rose|Jackie Johnson,,Errol Morris,"A softcore movie, Dr. Death, a chocolate milkshake, a nosey blonde and ""The Carol Burnett Show."" Solving this mystery is going to be murder.",,Errol Morris's unique documentary dramatically re-enacts the crime scene and investigation of a police officer's murder in Dallas.,103,Mystery|Documentary|Crime,Third Floor Productions,8/28/88,54,8,1988,0,0
64976,tt0075913,0.046957,0,0,Day of the Animals,Christopher George|Leslie Nielsen|Lynda Day George|Richard Jaeckel|Michael Ansara,,William Girdler,A shocking vision of things to come...,snake|camping|wolf|bird|wilderness,"The depletion of the earth's ozone layer causes animals above the altitude of 5000 feet to run amok, which is very unfortunate for a group of hikers who get dropped off up there by helicopter just before the quarantine is announced.",97,Science Fiction|Horror|Thriller,Film Ventures International (FVI)|Montoro Productions Ltd.|Mid-America Pictures,5/13/77,11,5.5,1977,0,0
174675,tt2317225,0.8323,0,0,The Machine,Caity Lotz|Toby Stephens|Denis Lawson|Lee Nicholas Harris|Sam Hazeldine,,Caradog W. James,They Rise. We Fall.,cyborg|dystopia,"Already deep into a second Cold War, Britainâ€™s Ministry of Defense seeks a game-changing weapon. Programmer Vincent McCarthy unwittingly provides an answer in The Machine, a super-strong human cyborg. When a programming bug causes the prototype to decimate his lab, McCarthy takes his obsessive efforts underground, far away from inquisitive eyes.",92,Science Fiction|Thriller,Red & Black Films,4/25/13,212,5.7,2013,0,0
294690,tt1270114,0.063621,0,0,Saints and Soldiers: The Void,Adam Gregory|Timothy S. Shoemaker|Ben Urie|Michael Todd Behrens|David Morgan,,Ryan Little,,,"Germany, May 1945, deep in the Harz Mountains a U.S. tank crew discovers a platoon of Germans preparing to ambush U.S. supply trucks.",96,War|Action|Drama,Koan Films|Go Films,8/15/14,16,4.9,2014,0,0
13698,tt0091159,0.323711,0,36611610,Gung Ho,Michael Keaton|Gedde Watanabe|George Wendt|Mimi Rogers|John Turturro,,Ron Howard,"When East meets West, the laughs shift into high gear!",japan|usa|factory worker|factory|culture clash,"When a western Pennsylvania auto plant is acquired by a Japanese company, brokering auto worker Hunt Stevenson faces the tricky challenge of mediating the assimilation of two clashing corporate cultures. At one end is the Japanese plant manager and the sycophant who is angling for his position. At the other, a number of disgruntled long-time union members struggle with the new exigencies of Japanese quality control.",111,Comedy|Drama,Paramount Pictures,3/13/86,22,6.2,1986,0,72835371.6459851
22784,tt0068309,0.230608,600000,0,Boxcar Bertha,Barbara Hershey|David Carradine|Barry Primus|Bernie Casey|John Carradine,,Martin Scorsese,Life made her an outcast. Love made her an outlaw.,depression|labor organizer,"Based on ""Sister of the Road,"" the fictionalized autobiography of radical and transient Bertha Thompson as written by physician Dr. Ben L. Reitman, 'Boxcar' Bertha Thompson, a woman labor organizer in Arkansas during the violence-filled Depression of the early '30's meets up with rabble-rousing union man 'Big' Bill Shelly and they team up to fight the corrupt railroad establishment.",92,Crime|Drama|Romance|Thriller,American International Pictures (AIP),6/14/72,13,5.8,1972,3128736.55881737,0
531,tt0108598,0.996113,0,0,The Wrong Trousers,Peter Sallis,http://www.wallaceandgromit.com/films/the-wrong-trousers,Nick Park,Winner of the 1993 Academy Award for Best Animated Short.,robbery|inventor|penguin|telecontrol|surrealism,"Gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal (and a small penguin). The penguin is planning a robbery and needs to use Wallace and his mechanical remote controlled trousers to pull off the raid. However, Gromit is wise to the penguin and comes to the rescue.",30,Animation|Comedy|Family,Aardman Animations,12/17/93,146,7.4,1993,0,0
24130,tt0061810,0.034181,0,0,In Like Flint,James Coburn|Lee J. Cobb|Jean Hale|Andrew Duggan|Anna Lee,,Gordon Douglas,FLINT'S BACK In Action... In Danger... In the Virgin Islands... Where the Bad Guys... Are Girls!,sexuality|spacecraft|rocket|bikini|listening device,"Flint is again called out of retirement when his old boss finds that he seems to have missed 90 seconds while golfing with the president. Flint finds that the president has been replaced by an actor (Flint's line [with a wistful look] is ""An Actor as President?"") Flint finds that a group of women have banded together to take over the world through subliminal brainwashing in beauty salons they own.",114,Action|Adventure|Comedy,,3/15/67,13,5.5,1967,0,0
119478,tt2061822,0.253871,0,0,Devil Seed,Vanessa Broze|Michelle Argyris|Shantelle Canzanese|Michael G. Wilmot,http://www.thedarknessmovie.com/,Greg A. Sager,,fortune teller|demonic possession,"Alexandra is a lively college student returning to live with her roommates Jessica and Breanne after the summer holidays. After a night of drinking, Alex agrees to a psychic reading to learn about her future with her boyfriend, Brian, but during the reading a dramatic turn of events causes SOMETHING to go drastically wrong. When Alex awakes the next day, she cant remember the events of the night before. She begins to hear creepy noises, hallucinate, black out and receive unidentifiable scratch marks all over her body. Afraid shes going crazy, she seeks help from her friends but Jessica, Breanne and Brian are incapable of comprehending the scope of the darkness descending UPON her. Instead, Alex receives help from a school professor and his father who have dealt with the supernatural before. But as Alexs condition worsens, it becomes apparent that it may already be too late to stop the entity from using Alexs body as a gateway into our world (IMDb.com).",93,Horror,Player Entertainment Group|Matchbox Pictures Inc.,5/16/12,15,5,2012,0,0
38319,tt1240982,1.004841,49900000,26121638,Your Highness,Danny McBride|James Franco|Natalie Portman|Zooey Deschanel|Justin Theroux,http://www.yourhighnessmovie.net/,David Gordon Green,Get your quest on.,kidnapper|traitor|virgin|prince|princess,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",102,Adventure|Fantasy|Action|Comedy,Universal Pictures|Stuber Productions,4/8/11,289,5.1,2011,48372962.3253144,25322264.746483
